00720 111 50P|WHP|56|ST|NORMAL|59.4|1|INR
00720 111 50P|WHR|40|ST|NORMAL|59.4|1|INR
00720 111 50P|WHR|10|ST|NORMAL|59.4|1|INR
00720 111 50P|WMA|35|ST|NORMAL|59.4|1|INR
00731005|WHG|610|ST|NORMAL|0.77|1|INR
00731005|WHP|507|ST|NORMAL|0.77|1|INR
00731010|WHG|190|ST|NORMAL|0.73|1|INR
00731010|WHH|20|ST|NORMAL|0.73|1|INR
00731020|WHG|5|ST|NORMAL|0.95|1|INR
00731020|WHH|20|ST|NORMAL|0.95|1|INR
00731025|WHG|30|ST|NORMAL|1.33|1|INR
00731025|WHH|20|ST|NORMAL|1.33|1|INR
00731025|WHI|748|ST|NORMAL|1.33|1|INR
00731030|WHG|28|ST|NORMAL|0.86|1|INR
00731030|WHI|754|ST|NORMAL|0.86|1|INR
00731030|WHP|245|ST|NORMAL|0.86|1|INR
00731040|WHG|227|ST|NORMAL|10.48|1|INR
00731075|WHI|233|ST|NORMAL|0.82|1|INR
00731075|WHN|60|ST|NORMAL|0.82|1|INR
0073120020|WHG|65|ST|NORMAL|12.68|1|INR
0073120020|WHI|25|ST|NORMAL|12.68|1|INR
0073120020|WHP|67|ST|NORMAL|12.68|1|INR
0073120020|WHR|28|ST|NORMAL|12.68|1|INR
0073120030|WHG|55|ST|NORMAL|11.89|1|INR
0073120030|WHH|3|ST|NORMAL|11.89|1|INR
0073120030|WHI|56|ST|NORMAL|11.89|1|INR
0073120030|WHN|80|ST|NORMAL|11.89|1|INR
0073120030|WHP|94|ST|NORMAL|11.89|1|INR
0073120040|WHG|27|ST|NORMAL|10.59|1|INR
0073120040|WHH|66|ST|NORMAL|10.59|1|INR
0073120040|WHL|166|ST|NORMAL|10.59|1|INR
0073120040|WHP|78|ST|NORMAL|10.59|1|INR
0073120040|WHR|16|ST|NORMAL|10.59|1|INR
0073120120|QHR|10|ST|NORMAL|12.46|1|INR
0073120120|WHG|47|ST|NORMAL|12.46|1|INR
0073120120|WHI|15|ST|NORMAL|12.46|1|INR
0073120120|WHN|41|ST|NORMAL|12.46|1|INR
0073120120|WHP|37|ST|NORMAL|12.46|1|INR
0073120130|WHI|9|ST|NORMAL|11.69|1|INR
0073120140|WHI|2|ST|NORMAL|9.88|1|INR
0073120150|WHG|30|ST|NORMAL|11.06|1|INR
0073120150|WHN|11|ST|NORMAL|11.06|1|INR
0073120150|WHP|34|ST|NORMAL|11.06|1|INR
0073120150|WMA|50|ST|NORMAL|11.06|1|INR
0073120160|WHH|1|ST|NORMAL|0.1|1|INR
008143565|WMA|1|ST|NORMAL|3295.36|1|INR
008143566|WHL|2|ST|NORMAL|3366.02|1|INR
008143566|WMA|1|ST|NORMAL|3366.02|1|INR
008143565|WHL|2|ST|NORMAL|3742.6|1|INR
008143565|WHR|2|ST|NORMAL|3742.6|1|INR
00818106091|QHB|1|ST|NORMAL|58.96|1|INR
00818106091|WHB|49|ST|NORMAL|58.96|1|INR
00818106091|WHG|39|ST|NORMAL|58.96|1|INR
00818106091|WHH|27|ST|NORMAL|58.96|1|INR
00818106091|WHI|64|ST|NORMAL|58.96|1|INR
00818106091|WHL|50|ST|NORMAL|58.96|1|INR
00818106091|WHN|30|ST|NORMAL|58.96|1|INR
00818106091|WHP|67|ST|NORMAL|58.96|1|INR
00818106091|WHR|43|ST|NORMAL|58.96|1|INR
00818106091|WHR|7|ST|NORMAL|58.96|1|INR
00818106091|WMA|65|ST|NORMAL|58.96|1|INR
00818 106 400A|WHN|84|ST|NORMAL|10.31|1|INR
00821045|WHP|50|ST|NORMAL|10.67|1|INR
0082520|WHN|1400|ST|NORMAL|1.95|1|INR
0082620|WHN|1200|ST|NORMAL|1.55|1|INR
0082620|WHP|450|ST|NORMAL|1.55|1|INR
0082630|WHN|1900|ST|NORMAL|1.94|1|INR
008301460|QHI|1|ST|NORMAL|19.89|1|INR
008301460|QHL|6|ST|NORMAL|19.89|1|INR
008301460|WHB|3345|ST|NORMAL|19.89|1|INR
008301460|WHB|1727|ST|NORMAL|19.89|1|INR
008301460|WHG|725|ST|NORMAL|19.89|1|INR
008301460|WHH|34|ST|NORMAL|19.89|1|INR
008301460|WHI|633|ST|NORMAL|19.89|1|INR
008301460|WHL|338|ST|NORMAL|19.89|1|INR
008301460|WHN|265|ST|NORMAL|19.89|1|INR
008301460|WHN|205|ST|NORMAL|19.89|1|INR
008301460|WHP|452|ST|NORMAL|19.89|1|INR
008301460|WHR|275|ST|NORMAL|19.89|1|INR
008301460|WHR|306|ST|NORMAL|19.89|1|INR
008301460|WMA|693|ST|NORMAL|19.89|1|INR
00830510|QHI|8|ST|NORMAL|2.97|1|INR
00830510|WHB|400|ST|NORMAL|2.97|1|INR
00830510|WHG|100|ST|NORMAL|2.97|1|INR
00830510|WHI|508|ST|NORMAL|2.97|1|INR
00830510|WHL|200|ST|NORMAL|2.97|1|INR
00830510|WHN|261|ST|NORMAL|2.97|1|INR
00830510|WHP|222|ST|NORMAL|2.97|1|INR
00830510|WHR|298|ST|NORMAL|2.97|1|INR
00830510|WHR|248|ST|NORMAL|2.97|1|INR
00830510|WMA|100|ST|NORMAL|2.97|1|INR
008305100|WHI|149|ST|NORMAL|26.14|1|INR
008305100|WHR|50|ST|NORMAL|26.14|1|INR
008305105|WHI|147|ST|NORMAL|21.11|1|INR
00830515|WHB|351|ST|NORMAL|4.21|1|INR
00830515|WHG|178|ST|NORMAL|4.21|1|INR
00830515|WHH|52|ST|NORMAL|4.21|1|INR
00830515|WHI|779|ST|NORMAL|4.21|1|INR
00830515|WHL|50|ST|NORMAL|4.21|1|INR
00830515|WHN|425|ST|NORMAL|4.21|1|INR
00830515|WHP|305|ST|NORMAL|4.21|1|INR
00830515|WHR|4|ST|NORMAL|4.21|1|INR
00830515|WHR|174|ST|NORMAL|4.21|1|INR
00830515|WMA|100|ST|NORMAL|4.21|1|INR
00830520|WHB|355|ST|NORMAL|5.37|1|INR
00830520|WHG|200|ST|NORMAL|5.37|1|INR
00830520|WHI|518|ST|NORMAL|5.37|1|INR
00830520|WHL|99|ST|NORMAL|5.37|1|INR
00830520|WHN|510|ST|NORMAL|5.37|1|INR
00830520|WHP|246|ST|NORMAL|5.37|1|INR
00830520|WHR|257|ST|NORMAL|5.37|1|INR
00830520|WMA|57|ST|NORMAL|5.37|1|INR
00830525|WHB|350|ST|NORMAL|6.67|1|INR
00830525|WHB|1145|ST|NORMAL|6.67|1|INR
00830525|WHG|200|ST|NORMAL|6.67|1|INR
00830525|WHH|45|ST|NORMAL|6.67|1|INR
00830525|WHI|1299|ST|NORMAL|6.67|1|INR
00830525|WHL|50|ST|NORMAL|6.67|1|INR
00830525|WHN|257|ST|NORMAL|6.67|1|INR
00830525|WHP|214|ST|NORMAL|6.67|1|INR
00830525|WHR|146|ST|NORMAL|6.67|1|INR
00830525|WHR|316|ST|NORMAL|6.67|1|INR
00830525|WMA|176|ST|NORMAL|6.67|1|INR
00830530|WHB|500|ST|NORMAL|7.87|1|INR
00830530|WHB|1466|ST|NORMAL|7.87|1|INR
00830530|WHG|155|ST|NORMAL|7.87|1|INR
00830530|WHI|770|ST|NORMAL|7.87|1|INR
00830530|WHL|45|ST|NORMAL|7.87|1|INR
00830530|WHN|406|ST|NORMAL|7.87|1|INR
00830530|WHP|167|ST|NORMAL|7.87|1|INR
00830530|WHR|25|ST|NORMAL|7.87|1|INR
00830530|WHR|287|ST|NORMAL|7.87|1|INR
00830530|WMA|266|ST|NORMAL|7.87|1|INR
00830535|QHI|50|ST|NORMAL|8.99|1|INR
00830535|WHB|400|ST|NORMAL|8.99|1|INR
00830535|WHB|1470|ST|NORMAL|8.99|1|INR
00830535|WHG|150|ST|NORMAL|8.99|1|INR
00830535|WHH|77|ST|NORMAL|8.99|1|INR
00830535|WHI|1580|ST|NORMAL|8.99|1|INR
