5506353024|D-QU|102|29|WHBHI|1000|DI0|120|001|1070401||||||
057710320|D-QU|102|21|WHBHI|1000|DI0|120|001|1070402||||||
057710120|D-QU|102|21|WHBHI|1000|DI0|120|001|1070403||||||
550631120|D-QU|102|25|WHBHI|1000|DI0|120|001|1070501||||||
5506353040|D-QU|102|36|WHBHI|1000|DI0|120|001|1070502||||||
550631220|D-QU|102|24|WHBHI|1000|DI0|120|001|1070503||||||
581157008|D-QU|101|902|WHBHI|1000|DI0|120|001|1080100||||||
581129040|D-QU|101|198|WHBHI|1000|DI0|120|001|1080200||||||
581129015|D-QU|102|27|WHBHI|1000|DI0|120|001|1080301||||||
0669101003|D-QU|102|1|WHBHI|1000|DI0|120|001|1080302||||||
581129024|D-QU|102|15|WHBHI|1000|DI0|120|001|1080303||||||
581132018|D-QU|102|119|WHBHI|1000|DI0|120|001|1080401||||||
581129032|D-QU|102|264|WHBHI|1000|DI0|120|001|1080402||||||
0581129022|D-QU|102|200|WHBHI|1000|DI0|120|001|1080403||||||
581132024|D-QU|102|190|WHBHI|1000|DI0|120|001|1080501||||||
581132015|D-QU|102|190|WHBHI|1000|DI0|120|001|1080502||||||
581132008|D-QU|102|190|WHBHI|1000|DI0|120|001|1080503||||||
581132008|D-QU|102|216|WHBHI|1000|DI0|120|001|1080601||||||
581128040|D-QU|102|255|WHBHI|1000|DI0|120|001|1080603||||||
5748640|D-QU|101|1|WHBHI|1000|DI0|120|001|1090100||||||
57486150|D-QU|101|3|WHBHI|1000|DI0|120|001|1090200||||||
5771040|D-QU|102|220|WHBHI|1000|DI0|120|001|1090401||||||
57486220|D-QU|102|8|WHBHI|1000|DI0|120|001|1090402||||||
5748660|D-QU|102|2|WHBHI|1000|DI0|120|001|1090403||||||
05748641|D-QU|102|1|WHBHI|1000|DI0|120|001|1090501||||||
5748680|D-QU|102|2|WHBHI|1000|DI0|120|001|1090502||||||
58141580|D-QU|102|1|WHBHI|1000|DI0|120|001|1090503||||||
57710150|D-QU|102|30|WHBHI|1000|DI0|120|001|1090601||||||
57710220|D-QU|102|22|WHBHI|1000|DI0|120|001|1090602||||||
57710180|D-QU|102|22|WHBHI|1000|DI0|120|001|1090603||||||
05841180|D-QU|101|20|WHBHI|1000|DI0|120|001|1100100||||||
581129018|D-QU|101|122|WHBHI|1000|DI0|120|001|1100200||||||
