061323201|WMAHM|2|
061323202|QHAHM|1|
061323203|QHAHM|1|
061323203|WMAHM|2|
061323204|WHBHI|2|
061323204|WHIND|1|
06132331|WHLUC|1|
06132332|WHBHI|1|
06132332|WHLUC|1|
06132334|WHLUC|1|
0613247360|WHHUB|1|
0613251065|QHAHM|1|
0613251065|WHBHI|1|
0613251065|WMAHM|2|
06132522|WHBHI|1|
06132522|WMAHM|9|
061326104|WMAHM|4|
0613261055|WHBHI|2|
06132621|WHBHI|6|
06132621|WMAHM|1|
061328605|WHPUN|1|
061328606|WHBAN|1|
061328606|WHBHI|1|
061328606|WHHUB|1|
061328606|WHIND|4|
061328606|WHLUC|2|
061328606|WHPUN|1|
061328606|WHRAN|2|
061328607|WHBHI|1|
061328607|WHIND|2|
061328607|WHLUC|2|
061328607|WHPUN|2|
061328608|WHIND|2|
0613321045|WHBHI|1|
0613321045|WHGOA|1|
0613321055|WHBHI|1|
061332107|WHGOA|1|
061332109|WHBHI|1|
061332112|WHIND|1|
061332114|WHBHI|1|
061332114|WHIND|2|
06133221|WHBHI|3|
06133222|WHBHI|1|
06133224|WHBAN|4|
06133224|WHBHI|2|
06133903|WHPUN|4|
0613421004|WHHUB|1|
0613421035|WHBHI|1|
0613421035|WHRAN|1|
0613421055|WHHUB|1|
06134222|WHBHI|1|
061342410|WHBHI|1|
06134253|WHBHI|1|
0613430311|WMAHM|10|
061343408|WHBHI|1|
061343409|WHBHI|1|
061343415|WHBHI|10|
061343415|WHHUB|1|
061343420|WHNOI|1|
061343440|WHIND|1|
0613434830|WHIND|1|
0613434840|WHBHI|3|
061346415|WHBHI|1|
061346420|WHPUN|1|
061346425|WHPUN|1|
061346430|WHBHI|2|
0613480008|WHNOI|1|
0613480010|WHIND|2|
06134810|WHBHI|5|
061348204|WHBHI|3|
06136060|WHLUC|1|
06136000|WHBAN|1|
06136000|WHBHI|9|
06136001|WHGOA|1|
06136001|WHPUN|38|
06136301|WHPUN|1|
06136301|WHRAI|1|
06136301|WHRAN|2|
061363040|WHBHI|28|
061363040|WHGOA|4|
061363040|WHPUN|1|
0613630400|WHBHI|62|
0613630400|WHPUN|1|
06136401|WHGOA|1|
061364037|WHBHI|7|
0613703|WHBHI|1|
061371|WHBHI|2|
061374|WHNAG|2|
061391406|WHHUB|1|
061394226|WHNOI|1|
061396325|WHBHI|4|
061396325|WHNOI|2|
06139645|WHHUB|1|
06139645|WHIND|2|
0614004|WHBHI|1|
0614100111|WHPUN|3|
061411251|WHNAG|8|
061411252|WHIND|1|
061411252|WHNAG|10|
061411253|WHIND|1|
061411253|WHNAG|1|
061412251|WHNAG|14|
061412251|WHPUN|7|
061412252|WHNAG|3|
061412253|WHNAG|4|
0614175653|WHPUN|1|
0614175654|WHGOA|2|
0614175660|WHBAN|2|
0614175662|WHGOA|1|
0614176638|WHBHI|19|
0614176653|WHGOA|1|
0614176692|WHNAG|1|
0614176692|WHPUN|4|
0614176695|WHNAG|2|
0614176699|WHNOI|1|
0614176706|WHPUN|3|
0614176727|WHPUN|1|
0614176736|WHPUN|9|
0614176737|QHIND|1|
0614176739|WHPUN|1|
0614176751|WHIND|5|
0614176774|WHLUC|40|
0614176775|WHNOI|26|
0614176855|WHPUN|7|
061417695|WHNAG|2|
061417695|WMAHM|4|
0614177583|WHIND|1|
0614177770|WHPUN|1|
0614250300|WHBAN|4|
0614250300|WHGOA|2|
0614250300|WHHUB|3|
0614250300|WHIND|29|
0614250300|WHLUC|5|
0614250300|WHNAG|7|
0614250300|WHNOI|12|
0614250300|WHPUN|2|
0614250300|WHRAI|2|
0614250300|WHRAN|8|
0614250300|WMAHM|3|
0614250353|WHNAG|1|
06143115|WHNAG|4|
06143120|WHGOA|2|
06143120|WHIND|3|
06143125|WHNOI|5|
06143125|WMAHM|13|
06143130|WMAHM|10|
06143140|WHHUB|1|
06143140|WHIND|1|
06143140|WMAHM|8|
06143320|WHPUN|1|
0614352608|WHBAN|4|
0614352608|WHPUN|4|
0614352609|WHBAN|5|
0614352610|WHPUN|3|
0614352615|WHPUN|4|
0614352620|WHPUN|1|
0614352625|WHPUN|1|
0614352627|WHPUN|1|
0614352630|WHNAG|6|
0614352640|WHBAN|4|
0614353545|WHNAG|2|
0614353555|WHBAN|5|
06145130|WHNOI|20|
0614787405|WMAHM|1|
0614788127|WHRAN|1|
0614788150|WHPUN|1|
0615915026|WHPUN|7|
0615920314|WHPUN|9|
0615930253|WMAHM|1|
0616161019|WHPUN|1|
0616261025|WHBHI|10|
0616360605|WHBHI|1|
0616361008|WHPUN|1|
0616561332|WHPUN|1|
0616630312|WHLUC|1|
0616661325|WHBHI|6|
0618100|WHPUN|2|
061820|WHNOI|5|
061830|WHNOI|4|
061833|WHNOI|8|
061842|WHBAN|8|
061875|WHLUC|2|
061880|WHPUN|2|
0623000750|WHLUC|8|
0623000810|WHPUN|5|
0624000140|WHNOI|1|
0624000200|WHPUN|10|
0624000250|WHNOI|14|
0624000320|WHBHI|13|
0624000320|WHNOI|4|
0624000370|WHNOI|4|
0624000400|WMAHM|9|
0624000450|WHNOI|4|
0624000500|WHNOI|4|
0624000510|WHNOI|4|
0624000640|WHRAI|9|
0624000650|WHNOI|4|
0624000660|WHNOI|4|
0624000700|WHBHI|10|
0624000790|WHNOI|4|
0624000800|WMAHM|2|
0624000810|WHPUN|5|
0624000870|WHNOI|4|
0624000930|WHNOI|4|
0624001000|WHPUN|3|
0624001050|WHNOI|4|
0624001210|WHNOI|4|
0624001350|WHNOI|4|
0624001500|WHNOI|4|
0624001600|WHNOI|4|
0624001800|WHNOI|4|
0624001950|WHNOI|4|
062501|QHRAN|2|
062501|WHBHI|48|
062501|WHGOA|3|
062501|WHLUC|1|
062501|WHNAG|1|
062501|WHRAI|2|
062501|WHRAN|1|
062501|WMAHM|2|
062510|WHPUN|1|
062535|WHPUN|2|
062540|WHBHI|3|
062545|WHPUN|9|
062550|WMAHM|5|
062568|WHBHI|5|
062585|WHRAN|2|
0626100|WMAHM|1|
062615|WHBAN|1|
062620|WHBAN|1|
062625|WHBAN|1|
062680|WHRAI|9|
0628205|WHNOI|4|
0628210|WHNOI|4|
0628220|WHNOI|4|
0628245|WHNOI|4|
0628285|WHNOI|4|
0628310|WHNOI|4|
063012019|WHRAN|1|
063012023|WHRAN|1|
063013023|WHRAN|1|
063204|WHBHI|8|
063204|WHPUN|1|
063214|WMAHM|20|
063216|WHBHI|10|
063217|WHBHI|1|
063220|WHBHI|1|
063222|WHBHI|2|
063222|WHGOA|1|
063222|WMAHM|3|
063224|WHBHI|5|
063224|WHPUN|1|
063230|WHIND|2|
063230|WHPUN|4|
063235|WHIND|1|
063248|WHHUB|3|
063295|WHBHI|1|
063553110|WHBHI|1|
0637100|WHBHI|4|
063910|WHPUN|43|
063912|WHPUN|58|
06396|WHPUN|11|
06398|WHPUN|41|
0640310|WHPUN|175|
0640312|WHPUN|217|
064036|WHPUN|83|
064038|WHPUN|280|
06410585|WHPUN|2|
064106100|WHPUN|2|
064107100|WHPUN|2|
064108120|WHPUN|1|
0647851280|WHNOI|1|
0647852225|WHNOI|1|
0648330001|WHBHI|1|
065043|WHPUN|8|
065044|WHPUN|8|
065045|WHPUN|8|
065046|WHPUN|8|
065047|WHPUN|8|
065048|WHPUN|8|
06524|WHPUN|1|
0653975|WHPUN|21|
0656010008|WHPUN|1|
06571|WHPUN|1|
0660302030|WHPUN|10|
0660302080|WHIND|10|
0660302080|WHPUN|4|
0660302100|WHIND|2|
0660302100|WHPUN|5|
0660302140|WHPUN|27|
0660302200|WHPUN|10|
066112151|WHPUN|1|
0663101252|WHPUN|97|
0663121516|WHPUN|25|
0663121524|WHPUN|5|
0663141516|WHPUN|25|
0663141526|WHPUN|25|
0663161524|WHGOA|22|
0663161524|WHPUN|5|
0663460|WHIND|79|
0663460|WHPUN|7|
0663480|WHNAG|39|
06635100|WHPUN|47|
06638117|WHPUN|11|
0663812511|WHPUN|152|
0663812516|WHPUN|48|
0664101150|WHNAG|4|
0664101150|WHPUN|2|
0664102302|WHRAN|2|
0664121151|WHNAG|3|
0664121151|WHPUN|2|
0664131248|WHBHI|20|
0664160606|WHBHI|30|
0664160606|WHPUN|3|
0664976|WHPUN|1|
0666100180|WMAHM|1|
0666720125|WHPUN|1|
0668830115|WHPUN|1|
0669101003|QHAHM|2|
0669101003|WMAHM|558|
0669101152|WHNAG|4|
0669101152|WHPUN|4|
0669101252|WHPUN|13|
0669101825|QHBHI|7000|
0669101825|WHBHI|9680|
0669101825|WHNOI|98|
0669101825|WMAHM|487|
0669103502|QHAHM|6|
0669103502|QHBHI|994|
0669103502|WHBAN|900|
0669103502|WHBHI|975|
0669103502|WHGOA|18|
0669103502|WHHUB|55|
0669103502|WHIND|25|
0669103502|WHNAG|76|
0669103502|WHNOI|82|
0669103502|WHPUN|1038|
0669103502|WMAHM|43|
0669131150|WHBHI|24|
0669131250|WHPUN|6|
0669161156|WHNAG|2|
0669161156|WHPUN|4|
0669162306|WHRAI|20|
0669201002|WHBHI|4250|
0669201002|WHPUN|190|
0669231001|WHBHI|2000|
0669261004|WHBHI|6410|
0669261004|WHPUN|50|
0669261006|WHGOA|4|
0669261006|WHHUB|44|
0669261006|WHIND|34|
0669261006|WHNAG|2|
0669261006|WHNOI|908|
0669261006|WHPUN|316|
0669261006|WHRAI|20|
0669261006|WMAHM|237|
0669261256|WHBHI|1700|
0669261256|WHPUN|95|
0669261806|QHAHM|6|
0669261806|QHBHI|4200|
0669261806|WHIND|100|
0669261806|WMAHM|298|
0669261864|WHBHI|2000|
0670121152|WHNAG|3|
0670121152|WHPUN|4|
0670141152|WHNAG|4|
0670141152|WHPUN|7|
0670141152|WHRAI|2|
0670151152|WHIND|24|
0670151152|WHNAG|4|
0670151152|WHPUN|7|
0670161154|WHBHI|9|
0670161154|WHPUN|4|
0670161154|WMAHM|7|
0670161157|WHGOA|1|
0670161157|WHIND|8|
0670161157|WHPUN|2|
0670161157|WHRAI|11|
0670161254|WHGOA|3|
0670161254|WHPUN|2|
0670161254|WHRAI|1|
0670161254|WMAHM|19|
0670161257|WHGOA|4|
0670161257|WHIND|8|
0670161257|WHPUN|2|
0670161257|WMAHM|17|
0670171157|WHIND|7|
0670171157|WHLUC|2|
0670171157|WHPUN|4|
0670181157|WHPUN|7|
0670191808|WHNAG|1|
0670191808|WHPUN|2|
067275040|WHPUN|8|
067297870|WHBHI|1|
067297912|WHPUN|1|
0672985100|WHBAN|20|
067298540|WHLUC|20|
067298560|WHPUN|3|
067298640|WHPUN|20|
067298660|WHPUN|20|
067298680|QHAHM|10|
067298680|WHRAI|18|
067298680|WMAHM|20|
067298780|QHAHM|10|
067298780|WHIND|16|
067298780|WMAHM|29|
0673000503|WHPUN|9|
0673000508|WHPUN|5|
0673205018|WMAHM|51|
0673207510|WHIND|4|
0673207510|WMAHM|134|
0673215040|WHRAN|2|
0674830120|WHPUN|1|
067483060|WHPUN|5|
067483080|WHPUN|1|
0674850240|WHPUN|1|
067489940|WHPUN|1|
0675150610|WHNAG|18|
068010|WMAHM|1|
068031|WMAHM|6|
068041|WMAHM|6|
068061|WMAHM|5|
0681020002|WHBHI|17|
0681020003|WHBHI|10|
0681020004|WHBHI|19|
0681020006|WHBHI|20|
0683138000|WHBHI|3594|
0683138001|WHBHI|3725|
0683138002|WHBHI|3875|
0687714101|WHNOI|2459|
069014|WHBHI|1|
069014|WHHUB|1|
069014|WHPUN|1|
06904108|WMAHM|3|
06904211|WHLUC|1|
06904211|WHRAN|1|
0691180|WHPUN|1|
0691500076|WHIND|1|
0691500081|WHBAN|300|
0691500081|WHIND|130|
0691500081|WHPUN|310|
0691500097|WHPUN|50|
0691500111|WHGOA|1|
0691500111|WHNOI|1|
0691500111|WHPUN|3|
0691500111|WMAHM|1|
0691500112|WHBHI|1|
0691500112|WHPUN|3|
0691500115|WHBHI|68|
0691500115|WHPUN|48|
0691500116|WHNOI|10|
0691500116|WHPUN|61|
0691500116|WMAHM|24|
0691500117|WHBHI|30|
0691500117|WHNOI|40|
0691500117|WHPUN|30|
0691500117|WMAHM|1|
0691500118|WHLUC|10|
0691500118|WHPUN|34|
0691500121|WHBHI|60|
0691500121|WHLUC|10|
0691500121|WHPUN|183|
0691500122|WHBHI|50|
0691500122|WHLUC|20|
0691500122|WHPUN|116|
0691500140|WHPUN|1|
0691500142|WHPUN|3|
0691500143|WHPUN|1|
0691500144|WHPUN|1|
0691500145|WHPUN|1|
0691500147|WHBHI|34|
0691500147|WHIND|9|
0691500147|WHLUC|45|
0691500147|WHPUN|13|
0691500147|WHRAN|61|
0691500147|WMAHM|6|
0691500148|WHBAN|1|
0691500148|WHBHI|6|
0691500148|WHGOA|1|
0691500148|WHLUC|2|
0691500148|WHNOI|1|
0691500148|WHPUN|2|
0691500148|WHRAN|11|
0691500148|WMAHM|1|
0691500149|WHPUN|43|
0691500154|WHGOA|3|
0691500154|WHPUN|90|
0691500155|WHGOA|1|
0691500155|WHNOI|15|
0691500155|WHPUN|68|
0691500160|WHPUN|44|
0691500160|WMAHM|69|
0691500161|WHBHI|69|
0691500161|WHLUC|10|
0691500161|WHPUN|48|
0691500162|WHPUN|53|
0691500163|WHBHI|40|
0691500163|WHLUC|5|
0691500163|WHPUN|99|
0691500163|WMAHM|9|
0691500164|WHBHI|70|
0691500164|WMAHM|5|
0691500169|WHBHI|3|
0691500169|WHPUN|1|
0691500170|WHPUN|1|
0691500212|WHNOI|4|
0691500212|WHRAI|8|
0691500212|WMAHM|2|
0691500213|WHBHI|8|
0691500213|WMAHM|4|
0691500244|WHHUB|14|
0691500244|WHPUN|2|
0691500260|WHBHI|4|
0691500260|WHIND|6|
0691500260|WHNOI|12|
0691500260|WHRAI|8|
0691500261|WHBHI|12|
0691500261|WHIND|7|
0691500261|WMAHM|13|
0691500280|WHBHI|649|
0691500280|WHGOA|1|
0691500280|WHLUC|100|
0691500280|WHPUN|169|
0691500280|WHRAI|3|
0691500281|WHBAN|10|
0691500281|WHBHI|220|
0691500281|WHGOA|1|
0691500281|WHLUC|30|
0691500281|WHNAG|3|
0691500281|WHNOI|5|
0691500281|WHPUN|32|
0691500281|WHRAN|10|
0691500282|QHAHM|11|
0691500282|WHBHI|1|
0691500282|WHIND|1|
0691500282|WHLUC|7|
0691500282|WHNOI|2|
0691500282|WHRAN|11|
0691500282|WMAHM|5|
0691500288|WHPUN|2|
0691500290|WHPUN|1|
0691500291|WHPUN|1|
0691500292|WHBHI|1|
0691500292|WHPUN|1|
0691500352|WHIND|1|
0691500352|WMAHM|2|
0691500353|WHPUN|2|
0691500353|WHRAI|1|
0691500353|WMAHM|3|
0691500355|WHRAI|1|
069330|WHBAN|6|
069330|WHBHI|30|
069330|WHGOA|4|
069330|WHIND|2|
069330|WHLUC|2|
069330|WHNOI|1|
069330|WHPUN|22|
069401801|WHBHI|1|
069500224|WHBAN|1|
069500224|WHBHI|2|
069500224|WHGOA|1|
069500224|WHIND|2|
069500224|WHLUC|2|
069500224|WHNOI|1|
069500224|WMAHM|2|
0695326248|WHIND|1|
0695391885|WHIND|1|
0695391885|WHRAN|1|
0695555402|WHIND|1|
0695559200|WHBAN|1|
0695589544|WHBHI|1|
0695589544|WHLUC|3|
0695589544|WHRAI|1|
0695589544|WMAHM|1|
0695684353|WHRAN|1|
0695684540|WHIND|1|
0695940911|WHPUN|1|
0695940912|WHBAN|2|
0695940912|WHPUN|2|
0695940912|WHRAI|1|
0695940915|WHNAG|1|
0695940915|WHPUN|2|
0695940915|WHRAI|1|
0695940918|WHBAN|2|
0695940918|WHBHI|10|
0695940918|WHPUN|2|
0695940920|WHNOI|1|
0695941613|WHHUB|1|
0695941615|WHLUC|1|
0695941618|WHNOI|1|
0695941624|WHRAN|1|
0695941625|WHLUC|1|
069594232|WHBHI|5|
06965114|WHBAN|1|
06965121|WHPUN|2|
06965123|WHPUN|2|
06965124|WHPUN|4|
06965127|WHPUN|2|
06965133|WHPUN|2|
06965152|WHPUN|2|
06965153|WHBAN|1|
06965160|WHPUN|2|
06965168|WHPUN|1|
06965171|WHPUN|2|
06965174|WHPUN|2|
06965176|WHPUN|2|
06965194|WHPUN|2|
06965207|WHPUN|5|
06965208|WHBAN|1|
06965208|WHPUN|2|
06965209|WHPUN|3|
0696573|WHPUN|2|
0696576|WHBAN|1|
0696579|WHPUN|4|
0696581|WHBAN|1|
0696597|WHPUN|2|
0696631|WHBAN|1|
0696681|WHIND|2|
06969141|WHRAN|2|
06969181|WHBAN|1|
0696924|WHBAN|1|
0696924|WHBHI|2|
06969241|QHAHM|1|
06969241|WHBAN|16|
06969241|WHBHI|23|
06969241|WHGOA|0.5|
06969241|WHHUB|1|
06969241|WHLUC|3|
06969241|WHNOI|3|
06969241|WHPUN|8|
06969241|WHRAI|5|
06969241|WHRAN|3|
06969241|WMAHM|7|
06969321|WHBAN|6|
06969321|WHBHI|37|
06969321|WHIND|10|
06969321|WHLUC|3|
06969321|WHNAG|1|
06969321|WHNOI|4|
06969321|WHRAN|8|
06969321|WMAHM|1|
069731|WHPUN|4|
069801|QHNAG|4|
069801|WHBAN|12|
069801|WHBHI|89|
069801|WHIND|7|
069801|WHLUC|11|
069801|WHNAG|5|
069801|WHNOI|5|
069801|WHPUN|12|
069801|WHRAI|13|
069801|WHRAN|4|
06981|WHBHI|66|
06981|WHIND|11|
06981|WHNAG|9|
06981|WHNOI|17|
06981|WHPUN|145|
06981|WHRAI|7|
06981|WHRAN|6|
06981|WMAHM|13|
069900212|WMAHM|1|
069900214|WMAHM|1|
0699002143|WHLUC|1|
069900818|WHPUN|1|
0699011001|WMAHM|1|
069901315|WHBHI|1|
06991012|WHGOA|2|
06991012|WHIND|1|
06991012|WHNAG|5|
06991014|QHIND|5|
06991014|WHBAN|9|
06991014|WHBHI|16|
06991014|WHGOA|4|
06991014|WHHUB|3|
06991014|WHIND|19|
06991014|WHLUC|7|
06991014|WHRAI|14|
06991014|WHRAN|12|
06991014|WMAHM|3|
06991038|WHBHI|16|
06991038|WHGOA|2|
06991038|WHNAG|2|
06991038|WHPUN|4|
06991038|WHRAN|7|
06991112|WHGOA|5|
06991112|WHIND|1|
06991114|WHBHI|11|
06991114|WHHUB|4|
06991114|WHPUN|6|
06991138|WHNAG|5|
06991213|WHHUB|3|
0699126|WHBHI|1|
0699126|WHGOA|3|
0699129|WHGOA|1|
069915612|WHPUN|2|
069915638|WHPUN|2|
06992012|WHPUN|1|
06992014|WHBAN|11|
06992014|WHBHI|76|
06992014|WHGOA|2|
06992014|WHIND|12|
06992014|WHNAG|3|
06992014|WHPUN|12|
06992014|WMAHM|58|
06992038|WHBHI|103|
06992038|WHPUN|2|
06992114|QHBAN|1|
06992114|QHHUB|1|
06992114|WHGOA|8|
06992114|WHHUB|18|
06992114|WHIND|3|
06992114|WHLUC|12|
06992114|WHRAN|7|
06992114|WMAHM|20|
06992138|WHBHI|26|
06992138|WHPUN|11|
0699313|WHHUB|3|
069939|WHRAN|2|
069941312|WHIND|1|
069941312|WHNAG|2|
06994614|WHBHI|2|
06994618|WHPUN|3|
06994638|WHBHI|3|
06994638|WHGOA|2|
06994638|WHHUB|1|
06994912|WHHUB|1|
06994912|WHNAG|3|
06994914|WHBAN|7|
06994914|WHBHI|15|
06994914|WHHUB|13|
06994914|WHIND|11|
06994914|WHLUC|1|
06994914|WHRAI|5|
06994914|WMAHM|1|
06994938|WHPUN|5|
069951612|WHNAG|3|
06995638|WHPUN|4|
06995914|WHPUN|8|
06995938|WHPUN|4|
069961414|WHNAG|1|
069961414|WHPUN|4|
069961414|WHRAI|2|
069976|WHIND|19|
069998012|WHBAN|4|
069998012|WHBHI|12|
069998012|WHRAN|1|
069999610|WHNOI|1|
07001012|WHBHI|5|
070011306|WHBAN|1|
070011306|WHBHI|55|
070011306|WHHUB|1|
070011306|WHIND|1|
070011306|WHLUC|1|
070011306|WHNAG|1|
070011306|WHPUN|2|
070011306|WMAHM|1|
07006952|WHBHI|5|
07006952|WHPUN|1|
07006952|WMAHM|1|
070091513|WHBAN|2|
0700956530|WHBHI|6|
0700980220|WHBHI|1|
07011370|QHBHI|2|
07011370|QHLUC|3|
07011370|WHBHI|4|
07011370|WHIND|1|
07011370|WHLUC|2|
07011370|WHNAG|2|
07011370|WHNOI|6|
07011370|WHPUN|2|
07011370|WHRAI|1|
07011370|WHRAN|1|
07011370|WMAHM|3|
07011380|WHRAN|1|
07021162|WHBHI|2|
07021221|WHBHI|1|
07021280|WHBAN|1|
07021280|WHBHI|2|
07021280|WHRAN|1|
07021290|WHRAN|3|
07021501|WHNOI|1|
07021720|WHBHI|1|
0702200002|WHPUN|1|
0702200009|WHPUN|1|
0702200015|WHPUN|1|
07022020|WHBHI|1|
0702203100|WHBHI|1|
0702203110|WHBHI|1|
0702203110|WHLUC|1|
0702203110|WHRAN|1|
0702203120|WHBAN|2|
0702203120|WHBHI|3|
0702203120|WHLUC|2|
0702400042|WHIND|3|
0702400191|WHPUN|1|
0702400205|WHBHI|4|
0702400205|WHIND|2|
0702400205|WHLUC|3|
0702400205|WHNAG|1|
0702400205|WHNOI|1|
0702400205|WHPUN|1|
0702400205|WHRAI|2|
0702400205|WHRAN|1|
0702400205|WMAHM|2|
0702400209|WHBHI|2|
0702400209|WHLUC|1|
0702400233|WHBHI|4|
0702400233|WHLUC|4|
0702400233|WMAHM|2|
0702400284|WHBHI|3|
0702400284|WHLUC|3|
0702400385|WHIND|2|
0702400385|WHLUC|2|
0702400718|WHBHI|1|
0702400718|WMAHM|2|
07024710|WHRAI|1|
07024722|WHLUC|1|
07024732|WHIND|1|
07024790|WHBHI|1|
07024790|WHIND|1|
070248306|QHBAN|1|
070248306|WHBAN|4|
070248306|WHBHI|104|
070248306|WHGOA|1|
070248306|WHLUC|4|
070248306|WHNAG|1|
070248306|WHNOI|1|
070248306|WHPUN|2|
070248306|WHRAI|1|
070248306|WMAHM|4|
070248506|WHBHI|174|
070248506|WHLUC|1|
070248506|WHNOI|1|
070248506|WHPUN|10|
070248506|WMAHM|1|
07025561|WHBAN|1|
07025631|WHNOI|1|
07026211|WHBHI|2|
07026221|WHPUN|1|
07026221|WMAHM|1|
07026231|WHPUN|1|
07026951|WHPUN|1|
07027551|WHBAN|1|
0703090|WHPUN|1|
0703090|WMAHM|1|
0703090001|WHLUC|1|
0703090002|WHLUC|1|
07030910|WHBHI|4|
0703110|WHNOI|3|
0703110|WHPUN|2|
07032080|WHBHI|1|
07032300|WHBHI|11|
07032300|WHLUC|1|
07032300|WHNOI|2|
07032300|WHPUN|1|
07032300|WHRAI|2|
07032300|WMAHM|1|
07032310|QHIND|1|
07032310|WHLUC|1|
07032310|WHNOI|1|
07032310|WHPUN|1|
0703231014|WHBHI|2|
0703231014|WHLUC|1|
0703231014|WHPUN|4|
0703231014|WMAHM|3|
07032330|WHNAG|2|
07032330|WHPUN|1|
07032710|WHBHI|1|
07033110|WMAHM|3|
070331138|WHRAI|1|
07033501|WHBHI|3|
07033503|WHBHI|3|
070335031|WHBHI|8|
07033504|WHBHI|3|
070335041|WHBHI|3|
070335081|WHBHI|6|
07033510|WHPUN|1|
0703439|WHNOI|9|
07037111|WHIND|1|
07037111|WHPUN|1|
07037114|WHIND|1|
0703712001|WHBHI|1|
0703712001|WHPUN|2|
0703712007|WHPUN|3|
07037121|WHBHI|1|
07037121|WHLUC|1|
07037121|WHRAI|1|
0703735|QHAHM|2|
0703735|QHBAN|1|
0703735|QHRAI|1|
0703735|WHGOA|1|
0703735|WHRAN|1|
0703735|WMAHM|2|
07037360|QHIND|2|
07037360|WHBHI|245|
07037360|WHGOA|1|
07037360|WHHUB|3|
07037360|WHIND|10|
07037360|WHLUC|8|
07037360|WHNAG|6|
07037360|WHNOI|11|
07037360|WHRAI|6|
07037360|WHRAN|4|
07037360|WMAHM|20|
07037510|WHHUB|1|
07037510|WHLUC|2|
07037521|QHAHM|1|
07037521|QHBAN|2|
07037521|QHIND|2|
07037521|QHRAI|1|
07037521|WHBAN|5|
07037521|WHBHI|1|
07037521|WHHUB|6|
07037521|WHIND|2|
07037521|WHLUC|3|
07037521|WHPUN|4|
07037521|WHRAI|1|
07037521|WHRAN|1|
07037521|WMAHM|2|
07037531|QHGOA|1|
07037531|WHBAN|8|
07037531|WHGOA|1|
07037531|WHIND|8|
07037531|WHLUC|3|
07037531|WHNAG|2|
07037531|WHNOI|2|
07037531|WHRAI|5|
07037531|WHRAN|2|
07037531|WMAHM|10|
07037613|WHBHI|2|
0703772|QHAHM|1|
07037730|WHHUB|1|
07037730|WHPUN|6|
07037800|WHBAN|1|
07037800|WHBHI|1|
07037800|WHRAI|2|
07037960|WMAHM|1|
07037970|WHPUN|1|
07038120|WHBHI|2|
07038130|WHBHI|2|
070381340|WHBHI|1|
07038380|WHBHI|1|
07038611|WHBAN|1|
07038611|WHRAI|1|
07038621|WHBHI|2|
07038692|WHNAG|1|
07038692|WMAHM|2|
0703881|QHAHM|1|
0703881|WHBAN|1|
0703881|WHLUC|1|
0703881|WHNOI|1|
0703881|WHRAI|1|
0703882|WHBHI|4|
0703891310|QHNOI|2|
0703891310|WHBHI|1|
0703891310|WHIND|1|
0703891310|WHPUN|1|
0703995751|WHBHI|20|
0705700130|WHGOA|3|
0705700130|WHNAG|9|
0705700131|WHIND|8|
0705700131|WHNAG|3|
0705700131|WHPUN|2|
0705800050|WHRAI|1|
0705800050|WHRAN|1|
0705800100|WHNAG|1|
0705800110|WHNOI|2|
0705800110|WHPUN|9|
0705800111|WHNOI|2|
0705800111|WHPUN|9|
0705800152|WHNOI|10|
0705800161|WHBHI|95|
0705810|WHNOI|1|
0707137101|WHLUC|2|
0707137203|WHBHI|4|
0707137203|WHIND|1|
0707137203|WHRAI|2|
0707137203|WHRAN|3|
0707137204|WHBHI|18|
0707137204|WMAHM|1|
0707137205|WHIND|11|
0707137205|WMAHM|5|
0707240039|WHBHI|2|
0707764052|WHBAN|2|
0707764052|WHLUC|2|
0707764052|WMAHM|2|
0707764210|WHBHI|1|
0707764259|WHBHI|1|
070793907|WHBHI|5|
070793908|WHBHI|10|
070793910|WHBHI|2|
070793911|WHBHI|5|
070793914|WHBHI|5|
0708116014|WHBHI|2|
0708116020|WHBHI|12|
0708116032|WHBHI|10|
0708116034|WHBHI|5|
0708116035|WHBHI|2|
0708116039|WHBHI|5|
0708116040|WHBHI|10|
0708116047|WHBHI|5|
0708116050|WHBHI|10|
0708126007|WHBHI|3|
0708224122|WHBHI|1|
0708226043|WHBHI|1|
0708226044|WHBHI|1|
0708226045|WHBHI|1|
0708226046|WHBHI|1|
0708320652|WHBHI|1|
0708486041|WHBHI|13|
0708541004|WHBHI|2|
0708541024|WHBHI|2|
0708588008|WHBHI|5|
0708588012|WHBHI|1|
0708588901|WHBHI|1|
0708915002|WHBAN|1|
0708915004|WHBAN|2|
0708915005|WHBAN|2|
0708915009|WHBAN|3|
0708915013|WHBAN|2|
0708915016|WHBAN|1|
0708915017|WHBAN|2|
0708915029|WHBAN|2|
0709112026|WHBHI|27|
0709213101|WHBHI|12|
0709213153|WHBHI|10|
0709230002|WHBAN|10|
0709230002|WHBHI|170|
0709230002|WHPUN|10|
0709230002|WMAHM|10|
0709230003|WHBAN|3|
0709230003|WHBHI|41|
0709230003|WHPUN|3|
0709230003|WMAHM|3|
0709230006|WHBAN|2|
0709230006|WHBHI|19|
0709230006|WHPUN|2|
0709230006|WMAHM|2|
0709230007|WHBAN|3|
0709230007|WHBHI|41|
0709230007|WHPUN|3|
0709230007|WMAHM|3|
0709230008|WHBAN|10|
0709230008|WHBHI|120|
0709230008|WHPUN|10|
0709230008|WMAHM|10|
0709230009|WHBAN|10|
0709230009|WHBHI|72|
0709230009|WHPUN|10|
